data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1671099,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kunduz,Imam Sahib,0,Imam Sahib,37.189,68.9364,2,Pajhwok Afghan News English,National,"Taliban militants stormed security posts in the Charahi area of Imam Sahib District, Kunduz Province on the night of June 24. 21 militants and 7 security forces (assumed military) were killed; 12 militants were wounded.",28
CON1739332,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Afghan Ministry of Defense,National,"Afghan military forces conducted air and ground operations against IS militants in Dih Bala District, Nangarhar Province over 24 hours, as reported on June 25. 6 IS militants were killed and their base destroyed.",6
CON1739333,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Miray,33.3246,68.4407,2,Afghan Ministry of Defense,National,"Afghan military forces conducted air and ground operations against suspected Taliban and/or IS militants in Andar District, Ghazni Province over 24 hours, as reported on June 25. 5 militants were killed and 4 others were wounded.",5
CON1739334,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Gormach,0,Gormach,35.7258,63.7882,2,Afghan Ministry of Defense,National,"Afghan military forces conducted air and ground operations against suspected Taliban and/or IS militants in Gormach District, Faryab Province over 24 hours, as reported on June 25. 4 militants were killed, 3 others were wounded, and 2 fighting positions were destroyed.",4
CON1739335,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Badghis,Murghab,0,Murghab,35.5839,63.329,2,Afghan Ministry of Defense,National,"Afghan military forces conducted air and ground operations against suspected Taliban and/or IS militants in Murghab District, Badghis Province over 24 hours, as reported on June 25. 1 militant was killed.",1
CON1671100,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Dih Yak,0,Ramak,33.5223,68.6264,2,BBC Monitoring; Ghaznawian TV,Subnational-International,"Taliban forces attacked security posts (assumed police) in Dih Yak District, Ghazni Province, as reported on June 25. No info on casualties.",0
CON1671103,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,0,Fayzabad,36.2911,64.8622,2,BBC Monitoring; Voice of Jihad,National-International,"Taliban militants attacked soldiers in the Fayzabad area of Shirin Tagab District, Faryab Province on the afternoon of June 25. 2 soldiers were killed and 5 wounded.",2
CON1671105,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Rashidan,0,Rashidan,33.6976,68.1476,2,BBC Monitoring; Ghaznawian TV,Subnational-International,"Taliban forces attacked security posts (assumed police) in Rashidan District, Ghazni Province, as reported on June 25. No info on casualties.",0
CON1671106,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,0,Tash Qalah Ghan,36.033,65.0178,2,BBC Monitoring; Voice of Jihad,National-International,"Taliban fighters carried out an attack on security forces (assumed military) in the Tash Qalah Ghan area of Shirin Tagab District, Faryab Province on June 25. 3 soldiers were killed and 3 others wounded.",3
CON1671107,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Faryab,Qaysar,0,Chaychaktu,35.7111,64.1004,2,BBC Monitoring; Voice of Jihad,National-International,"Taliban fighters attacked a military post in the Chaychaktu area of Qaysar District, Faryab Province around midnight on June 25. The post was captured, 4 soldiers were killed, and 2 others were wounded.",4
CON1671108,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Wardak,Saydabad,0,Saydabad,34.0004,68.7135,2,BBC Monitoring; Afghan Islamic Press; Voice of Jihad,National-International,"Taliban launched attacks on government forces (assumed military) in the Sherazi Baba area of Saydabad District, Wardak Province, on the night of June 25. 4 soldiers were killed and 1 wounded. The Taliban also blew up a bridge in the area and interrupted highway traffic.",4
CON1671111,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Urozgan,Khas Uruzgan,0,Khas Uruzgan,32.9299,66.6891,2,BBC Monitoring; Paiwastoon Ghag,Subnational-International,"Dozens of Taliban militants attacked a police checkpoint in Khas Uruzgan District, Urozgan Province on the night of June 24. 4 militants were killed and 2 others injured.",4
CON1671112,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,BBC Monitoring; Voice of Jihad,National-International,Taliban forces attacked a police post in the Jabarwalo area of Ghazni City on the night of June 25. 2 police were killed. They also fired a rocket at an auxiliary vehicle and killed 4 other police.,6
CON1671113,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Giro,0,Pana,33.1003,68.3116,2,Bakhtar News Agency,National,"Taliban militants stormed police checkpoints in Giro and Andar Districts, Ghazni Province, on June 25. 12 militants and 3 public order policemen were killed; 7 militants and 2 policemen were wounded. Fatalities split between 2 events.",7
CON1671114,2018 June,2,Battle-No change of territory,Islamic State (Afghanistan),0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Jowzjan,Darzab,0,Darzab,35.9774,65.3783,2,BBC Monitoring; Telegram; Xinhua General News Service,International,"IS militants attacked police posts in Darzab District, Jowzjan Province on the night of June 25 and into the morning of June 26. 2 policemen and 5 militants were killed (7 fatalities coded across 2 events); at least 1 other policeman was wounded. IS claimed the attack but said it was against military forces.",4
CON1671115,2018 June,2,Battle-No change of territory,Islamic State (Afghanistan),0,Police Forces of Afghanistan (2004-) Afghan Local Police,0,1,12,Southern Asia,Afghanistan,Kunar,Chawkay,0,Chawkay,34.6925,70.9264,2,BBC Monitoring; Telegram; Negah TV; Khaama Press,National-International,"A suicide bomber targeted an ALP camp in the Babar Tangai area of Chawkay District, Kunar Province, on June 25. 9-12 police plus the bomber were killed; 3 other police were wounded. IS claimed responsibility for the attack and claimed 13 deaths and 5 injuries.",10
CON1671117,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Badghis,Qadis,0,Jowaliq,34.7054,63.3677,2,Bakhtar News Agency,National,"Taliban militants attacked security checkpoints in the Langar Sharif and Jowaliq regions of Badghis Province, as reported on June 25. 9 Taliban and 6 security forces (assumed military) were killed (coded across 2 events); 4 militants and 6 security forces were wounded.",7
CON1671120,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Miray,33.3246,68.4407,2,Bakhtar News Agency,National,"Taliban militants stormed police checkpoints in Giro and Andar Districts, Ghazni Province, on June 25. 12 militants and 3 public order policemen were killed; 7 militants and 2 policemen were wounded. Fatalities split between 2 events.",8
CON1671124,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Paktika,Sharana,0,Sharan,33.1757,68.7304,3,Khaama Press,National,"Afghan military forces carried out air and ground operations against the Taliban in the Zewalat, Tapa Tesha, Wersek, Kharoti, and Mashqo villages and Haji Nemat areas in Paktika Province, as reported on June 25. 27 militants were killed (coded across 2 events) and 22 others wounded.",13
CON1671126,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kunar,Asadabad,0,Asadabad,34.8731,71.147,3,Associated Press International,International,A suspected Taliban suicide bomber attacked a police base in Kunar Province on June 25. 8 policemen plus the bomber were killed; 4 police were injured.,9
CON1671129,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,Bakhtar News Agency,National,"Taliban militants attacked security checkpoints in the Langar Sharif and Jowaliq regions of Badghis Province, as reported on June 25. 9 Taliban and 6 security forces (assumed military) were killed (coded across 2 events); 4 militants and 6 security forces were wounded.",8
CON1671130,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Paktika,Gomal,0,Wersek,31.9748,69.2966,1,Khaama Press,National,"Afghan military forces carried out air and ground operations against the Taliban in the Zewalat, Tapa Tesha, Wersek, Kharoti, and Mashqo villages and Haji Nemat areas in Paktika Province, as reported on June 25. 27 militants were killed (coded across 2 events) and 22 others wounded.",14
CON1671131,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Faryab,Gormach,0,Gormach,35.7258,63.7882,2,Xinhua General News Service,International,"Hundreds of Taliban militants tried to overrun Gormach District, Faryab Province on the morning of June 25. 12 militants were killed; 19 militants and 3 policemen had been injured.",12
CON1671132,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,Bakhtar News Agency,National,"Afghan security forces (assumed military) conducted raids on suspected Taliban and/or IS militants in Nangarhar, Ghazni, Paktia, Wardak, Herat, Farah, Badghis, Faryab, Kunduz, and Helmand Provinces, as reported on June 25. 80 militants were killed (coded across 10 events) and 31 others wounded.",8
CON1671133,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,3,Bakhtar News Agency,National,"Afghan security forces (assumed military) conducted raids on suspected Taliban and/or IS militants in Nangarhar, Ghazni, Paktia, Wardak, Herat, Farah, Badghis, Faryab, Kunduz, and Helmand Provinces, as reported on June 25. 80 militants were killed (coded across 10 events) and 31 others wounded.",8
CON1671134,2018 June,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Herat,Obe,0,Obe,34.3697,63.1764,2,BBC Monitoring; Herat TV,Subnational-International,"Taliban militants and policemen clashed in Obe District, Herat Province, as reported on June 25. 9 Taliban and a policeman were killed; 11 Taliban and 3 police were wounded.",10
CON1671135,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,3,Bakhtar News Agency,National,"Afghan security forces (assumed military) conducted raids on suspected Taliban and/or IS militants in Nangarhar, Ghazni, Paktia, Wardak, Herat, Farah, Badghis, Faryab, Kunduz, and Helmand Provinces, as reported on June 25. 80 militants were killed (coded across 10 events) and 31 others wounded.",8
CON1671136,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,Bakhtar News Agency,National,"Afghan security forces (assumed military) conducted raids on suspected Taliban and/or IS militants in Nangarhar, Ghazni, Paktia, Wardak, Herat, Farah, Badghis, Faryab, Kunduz, and Helmand Provinces, as reported on June 25. 80 militants were killed (coded across 10 events) and 31 others wounded.",8
CON1671137,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,3,Bakhtar News Agency,National,"Afghan security forces (assumed military) conducted raids on suspected Taliban and/or IS militants in Nangarhar, Ghazni, Paktia, Wardak, Herat, Farah, Badghis, Faryab, Kunduz, and Helmand Provinces, as reported on June 25. 80 militants were killed (coded across 10 events) and 31 others wounded.",8
CON1671138,2018 June,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,3,Bakhtar News Agency,National,"Afghan security forces (assumed military) conducted raids on suspected Taliban and/or IS militants in Nangarhar, Ghazni, Paktia, Wardak, Herat, Farah, Badghis, Faryab, Kunduz, and Helmand Provinces, as reported on June 25. 80 militants were killed (coded across 10 events) and 31 others wounded.",8
CON1671139,2018 June,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kunduz,Imam Sahib,0,Imam Sahib,37.189,68.9364,2,Khaama Press,National,"Taliban militants clashed with Afghan security forces (assumed military) in the Imamuddin roundabout area of Imam Sahib District, Kunduz Province, on the night of June 25. 21 militants were killed and 12 wounded.",21
